transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00489,"Cut Puspa Yolanda, S.Farm",Et Pro,Rumah Tangga,Rp250.000,1,COD,16/07/2026,Tebingtinggi,3.0
TRX00053,Ganda Mustofa,Tempore Pro,RUMAH TANGGA  , 75000 ,2,E-Wallet,2026-09-14,Ternate,2.0
TRX00346,drg. Rusman Hakim,Odit Basic,Elektronik,Rp250.000,5,COD,2026-06-29,Palu,
TRX00265,Parman Yuliarti,Eaque Lite,Olahraga,Rp50.000,4,COD,2026-07-13,Sungai Penuh,1.0
TRX00242,Aurora Zulkarnain,Maiores,BUKU  ,Rp75.000,4,COD,17/08/2026,Palembang,2.0
TRX00014,"Jamil Widodo, M.M.",Dicta Max,Elektronik,Rp120.000,4,Transfer Bank,11/07/2026,Tidore Kepulauan,3.0
TRX00316,"Drs. Viman Halimah, S.Gz",Voluptatibus Lite,Elektronik,15000,2,Kartu Kredit,2026-06-30,Sabang,
TRX00089,Saadat Hastuti,Debitis Basic,Kesehatan,500000.0,3,Transfer Bank,14-09-2026,Mojokerto,
TRX00388,Umay Purnawati,Pariatur Max,Kesehatan,120000.0,5,Transfer Bank,12/07/2026,Tangerang Selatan,5.0
TRX00274,Daryani Yuliarti,Maiores Basic,Olahraga,15000,3,E-Wallet,2026-07-20,Sibolga,
TRX00167,Unggul Utami,Tenetur Pro,Elektronik, 75000 ,4,Transfer Bank,2026-06-21,Bandung,5.0
TRX00329,R.A. Patricia Firgantoro,Doloribus Lite,Fashion,120000.0,3,COD,25/07/2026,Bandung,1.0
TRX00069,,Earum,Olahraga, 1200000 ,4,COD,25-07-2026,,1.0
TRX00135,Dt. Jaeman Irawan,Ipsam Max,Elektronik, 50000 ,2,E-Wallet,2026-07-10,Yogyakarta,1.0
TRX00307,Dalimin Suartini,Quaerat Lite,RUMAH TANGGA  ,Rp250.000,2,Kartu Kredit,24/07/2026,Banjar,1.0
TRX00497,Almira Megantara,Hic Basic,BUKU  , 250000 ,3,kartu kredit,26/06/2026,Pematangsiantar,5.0
TRX00320,"T. Niyaga Pranowo, M.Kom.",Ipsum Pro,Fashion,15000.0,4,e-wallet,31/07/2026,Kotamobagu,1.0
TRX00244,"R.A. Kartika Wastuti, M.Farm",Nulla Basic,Olahraga,250000.0,3,Kartu Kredit,29/07/2026,Metro,
TRX00055,Kenes Firgantoro,Maxime Basic,KESEHATAN  , 75000 ,3,e-wallet,09-08-2026,Palangkaraya,3.0
TRX00364,R.M. Harsanto Prasasta,Facere Pro,RUMAH TANGGA  , 500000 ,5,E-Wallet,06-07-2026,Palopo,
TRX00051,Nasim Siregar,Enim Lite,Elektronik, 15000 ,2,Transfer Bank,18-08-2026,Pekalongan,5.0
TRX00470,"Bakiadi Prayoga, M.Pd",Sapiente,Buku,500000,2,Kartu Kredit,2026-08-11,Tanjungbalai,
TRX00175,Lukman Purwanti,Itaque Basic,Kesehatan, 50000 ,4,COD,08/09/2026,Sukabumi,1.0
TRX00446,R. Violet Putra,Enim,Fashion,50000.0,4,e-wallet,29-08-2026,Prabumulih,
TRX00190,Warsita Susanti,Aperiam Max,ELEKTRONIK  ,120000.0,2,COD,2026-08-22,Palu,
TRX00407,Juli Astuti,Totam Basic,Olahraga,120000.0,1,e-wallet,13/09/2026,,4.0
TRX00464,"drg. Talia Mustofa, M.Kom.",Aut Lite,Fashion,50000.0,2,Transfer Bank,08-07-2026,Tegal,3.0
TRX00188,Budi Andriani,Qui,Kesehatan,Rp50.000,5,Kartu Kredit,2026-06-28,Parepare,
TRX00170,T. Radika Marbun,Facere Basic,Kesehatan,120000.0,1,cod,2026-09-08,Kupang,1.0
TRX00059,"Juli Zulkarnain, S.H.",Fugiat Basic,Olahraga,Rp75.000,4,Kartu Kredit,02/07/2026,Metro,
TRX00475,Ir. Cawuk Halimah,Aut Basic,Buku, 75000 ,3,transfer bank,19/06/2026,Balikpapan,3.0
TRX00049,"Ir. Karsana Anggriawan, M.Pd",In,Olahraga, 250000 ,4,E-Wallet,09/09/2026,Bogor,
TRX00345,Calista Zulaika,Enim,Kesehatan,50000,4,transfer bank,2026-08-21,Bekasi,5.0
TRX00236,Puti Ira Purwanti,Minus Max,Olahraga,250000.0,2,E-Wallet,2026-08-14,Blitar,5.0
TRX00253,Gasti Maryadi,Quo Lite,Buku,75000,3,transfer bank,10-09-2026,Binjai,5.0
TRX00022,Vanesa Marpaung,Quis,Rumah Tangga, 75000 ,4,transfer bank,2026-09-11,Serang,4.0
TRX00314,"Hj. Hesti Firmansyah, M.Farm",Voluptates Lite,Fashion,250000,4,Kartu Kredit,27/06/2026,Palembang,1.0
TRX00460,"Gatra Ramadan, S.Pt",Minima Pro,Buku,75000.0,5,Kartu Kredit,16/08/2026,Banjarbaru,1.0
TRX00161,Jelita Rahmawati,In Basic,KESEHATAN  , 500000 ,5,E-Wallet,2026-08-14,Tanjungbalai,3.0
TRX00277,Akarsana Nashiruddin,Praesentium Lite,KESEHATAN  ,15000,4,Kartu Kredit,03/08/2026,Kota Administrasi Jakarta Selatan,
TRX00444,Hani Tampubolon,Commodi Pro,Buku,25000,5,Transfer Bank,27-07-2026,Kendari,3.0
TRX00192,Joko Handayani,Aut,Kesehatan, 75000 ,5,Transfer Bank,06-09-2026,Sibolga,3.0
TRX00386,Amelia Uyainah,Accusamus Max,Olahraga,Rp120.000,2,Transfer Bank,20/08/2026,Payakumbuh,
TRX00294,Belinda Halim,Dolore,Buku,Rp500.000,2,E-Wallet,2026-07-27,Pangkalpinang,5.0
TRX00414,Widya Waluyo,Aut Lite,ELEKTRONIK  , 1200000 ,4,Kartu Kredit,2026-07-28,Sawahlunto,4.0
TRX00492,"Tgk. Vicky Saragih, S.Psi",Commodi Pro,Olahraga,15000.0,4,COD,06-08-2026,Medan,5.0
TRX00344,"Drs. Ophelia Pangestu, M.Farm",Quidem Max,Olahraga,Rp15.000,3,E-Wallet,01-07-2026,Pematangsiantar,4.0
TRX00258,Dr. Jono Mayasari,Quod Lite,Buku,25000.0,5,Transfer Bank,2026-06-19,Banjar,3.0
TRX00309,R.M. Gamanto Suryatmi,Ipsum,Olahraga,120000.0,1,E-Wallet,2026-07-02,Semarang,1.0
TRX00150,dr. Cinthia Farida,Consequuntur,Olahraga,Rp15.000,4,Kartu Kredit,04/08/2026,Balikpapan,4.0
TRX00131,"Rizki Santoso, M.Farm",Animi Pro,Elektronik,500000.0,1,Transfer Bank,2026-08-25,Parepare,3.0
TRX00152,drg. Sadina Hutapea,Iure,Olahraga,50000.0,3,Kartu Kredit,02/09/2026,Lubuklinggau,5.0
TRX00360,Kalim Rahayu,Doloribus Lite,Elektronik,Rp15.000,2,COD,13-08-2026,Sabang,1.0
TRX00100,dr. Mitra Uwais,Atque,KESEHATAN  ,25000,4,kartu kredit,02-08-2026,Balikpapan,
TRX00373,Daliman Sitompul,Eum Basic,Olahraga, 25000 ,2,Kartu Kredit,2026-07-22,Payakumbuh,
TRX00088,Maya Laksita,Aliquam Basic,Olahraga,Rp1.200.000,3,Kartu Kredit,22-07-2026,Tebingtinggi,1.0
TRX00459,"Diah Yulianti, S.Pd",Dolore Lite,Buku,1200000,3,kartu kredit,2026-09-04,Bekasi,2.0
TRX00331,Ir. Cici Sitorus,Id Max,Fashion, 1200000 ,3,transfer bank,28/07/2026,Bogor,3.0
TRX00215,Ir. Reksa Thamrin,Aut Lite,Elektronik, 50000 ,4,E-Wallet,23/07/2026,Palangkaraya,3.0
TRX00467,Tantri Prabowo,Sunt,Rumah Tangga,15000,3,Kartu Kredit,2026-08-24,Singkawang,4.0
TRX00122,Luis Prabowo,Fuga,Fashion,Rp75.000,3,transfer bank,16-08-2026,Kendari,2.0
TRX00372,Agus Rajata,Quod Basic,Buku,Rp25.000,2,Kartu Kredit,10/09/2026,,
TRX00021,"R.M. Jono Kurniawan, S.Pd",Tempore Pro,KESEHATAN  ,Rp25.000,5,kartu kredit,02/08/2026,Bukittinggi,5.0
TRX00189,Victoria Tarihoran,Quam Pro,Olahraga,Rp50.000,3,COD,2026-08-10,Pekalongan,5.0
TRX00072,Maimunah Wulandari,Error Pro,Fashion,Rp500.000,4,Kartu Kredit,03-08-2026,Surabaya,
TRX00107,Kariman Nainggolan,Blanditiis,Fashion,25000.0,4,COD,09-07-2026,Pasuruan,3.0
TRX00271,Ozy Thamrin,Sint Lite,BUKU  ,Rp15.000,4,COD,15/09/2026,Subulussalam,
TRX00436,Jindra Suwarno,Deserunt Pro,Olahraga, 50000 ,4,cod,2026-07-04,Solok,3.0
TRX00103,"Dr. Prayitna Laksmiwati, M.M.",Nostrum Lite,Buku,25000,4,Transfer Bank,31-08-2026,Madiun,1.0
