transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00244,"R.A. Kartika Wastuti, M.Farm",Nulla Basic,Olahraga,2500000.0,3,Kartu Kredit,2026-07-29,Metro,
TRX00055,Kenes Firgantoro,Maxime Basic,Kesehatan,75000.0,3,E-Wallet,2026-08-09,Palangkaraya,3.0
TRX00364,R.M. Harsanto Prasasta,Facere Pro,Rumah Tangga,500000.0,5,E-Wallet,2026-07-06,Palopo,
TRX00051,Nasim Siregar,Enim Lite,Elektronik,15000.0,2,Transfer Bank,2026-08-18,Pekalongan,5.0
TRX00470,"Bakiadi Prayoga, M.Pd",Sapiente,Buku,500000.0,2,Kartu Kredit,2026-08-11,Tanjungbalai,
TRX00175,Lukman Purwanti,Itaque Basic,Kesehatan,50000.0,4,COD,2026-09-08,Sukabumi,1.0
TRX00446,R. Violet Putra,Enim,Fashion,500000.0,4,E-Wallet,2026-08-29,Prabumulih,
TRX00190,Warsita Susanti,Aperiam Max,Elektronik,1200000.0,2,COD,2026-08-22,Palu,
TRX00464,"drg. Talia Mustofa, M.Kom.",Aut Lite,Fashion,500000.0,2,Transfer Bank,2026-07-08,Tegal,3.0
TRX00188,Budi Andriani,Qui,Kesehatan,50000.0,5,Kartu Kredit,2026-06-28,Parepare,
TRX00170,T. Radika Marbun,Facere Basic,Kesehatan,1200000.0,1,COD,2026-09-08,Kupang,1.0
TRX00059,"Juli Zulkarnain, S.H.",Fugiat Basic,Olahraga,75000.0,4,Kartu Kredit,2026-07-02,Metro,
TRX00475,Ir. Cawuk Halimah,Aut Basic,Buku,75000.0,3,Transfer Bank,2026-06-19,Balikpapan,3.0
TRX00049,"Ir. Karsana Anggriawan, M.Pd",In,Olahraga,250000.0,4,E-Wallet,2026-09-09,Bogor,
TRX00345,Calista Zulaika,Enim,Kesehatan,50000.0,4,Transfer Bank,2026-08-21,Bekasi,5.0
TRX00236,Puti Ira Purwanti,Minus Max,Olahraga,2500000.0,2,E-Wallet,2026-08-14,Blitar,5.0
TRX00253,Gasti Maryadi,Quo Lite,Buku,75000.0,3,Transfer Bank,2026-09-10,Binjai,5.0
TRX00022,Vanesa Marpaung,Quis,Rumah Tangga,75000.0,4,Transfer Bank,2026-09-11,Serang,4.0
TRX00314,"Hj. Hesti Firmansyah, M.Farm",Voluptates Lite,Fashion,250000.0,4,Kartu Kredit,2026-06-27,Palembang,1.0
TRX00460,"Gatra Ramadan, S.Pt",Minima Pro,Buku,750000.0,5,Kartu Kredit,2026-08-16,Banjarbaru,1.0
TRX00161,Jelita Rahmawati,In Basic,Kesehatan,500000.0,5,E-Wallet,2026-08-14,Tanjungbalai,3.0
TRX00277,Akarsana Nashiruddin,Praesentium Lite,Kesehatan,15000.0,4,Kartu Kredit,2026-08-03,Kota Administrasi Jakarta Selatan,
TRX00444,Hani Tampubolon,Commodi Pro,Buku,25000.0,5,Transfer Bank,2026-07-27,Kendari,3.0
TRX00192,Joko Handayani,Aut,Kesehatan,75000.0,5,Transfer Bank,2026-09-06,Sibolga,3.0
TRX00386,Amelia Uyainah,Accusamus Max,Olahraga,120000.0,2,Transfer Bank,2026-08-20,Payakumbuh,
TRX00294,Belinda Halim,Dolore,Buku,500000.0,2,E-Wallet,2026-07-27,Pangkalpinang,5.0
TRX00414,Widya Waluyo,Aut Lite,Elektronik,1200000.0,4,Kartu Kredit,2026-07-28,Sawahlunto,4.0
TRX00492,"Tgk. Vicky Saragih, S.Psi",Commodi Pro,Olahraga,150000.0,4,COD,2026-08-06,Medan,5.0
TRX00344,"Drs. Ophelia Pangestu, M.Farm",Quidem Max,Olahraga,15000.0,3,E-Wallet,2026-07-01,Pematangsiantar,4.0
TRX00258,Dr. Jono Mayasari,Quod Lite,Buku,250000.0,5,Transfer Bank,2026-06-19,Banjar,3.0
TRX00309,R.M. Gamanto Suryatmi,Ipsum,Olahraga,1200000.0,1,E-Wallet,2026-07-02,Semarang,1.0
TRX00150,dr. Cinthia Farida,Consequuntur,Olahraga,15000.0,4,Kartu Kredit,2026-08-04,Balikpapan,4.0
TRX00131,"Rizki Santoso, M.Farm",Animi Pro,Elektronik,5000000.0,1,Transfer Bank,2026-08-25,Parepare,3.0
TRX00152,drg. Sadina Hutapea,Iure,Olahraga,500000.0,3,Kartu Kredit,2026-09-02,Lubuklinggau,5.0
TRX00360,Kalim Rahayu,Doloribus Lite,Elektronik,15000.0,2,COD,2026-08-13,Sabang,1.0
TRX00100,dr. Mitra Uwais,Atque,Kesehatan,25000.0,4,Kartu Kredit,2026-08-02,Balikpapan,
TRX00373,Daliman Sitompul,Eum Basic,Olahraga,25000.0,2,Kartu Kredit,2026-07-22,Payakumbuh,
TRX00088,Maya Laksita,Aliquam Basic,Olahraga,1200000.0,3,Kartu Kredit,2026-07-22,Tebingtinggi,1.0
TRX00459,"Diah Yulianti, S.Pd",Dolore Lite,Buku,1200000.0,3,Kartu Kredit,2026-09-04,Bekasi,2.0
TRX00331,Ir. Cici Sitorus,Id Max,Fashion,1200000.0,3,Transfer Bank,2026-07-28,Bogor,3.0
TRX00215,Ir. Reksa Thamrin,Aut Lite,Elektronik,50000.0,4,E-Wallet,2026-07-23,Palangkaraya,3.0
TRX00467,Tantri Prabowo,Sunt,Rumah Tangga,15000.0,3,Kartu Kredit,2026-08-24,Singkawang,4.0
TRX00122,Luis Prabowo,Fuga,Fashion,75000.0,3,Transfer Bank,2026-08-16,Kendari,2.0
TRX00021,"R.M. Jono Kurniawan, S.Pd",Tempore Pro,Kesehatan,25000.0,5,Kartu Kredit,2026-08-02,Bukittinggi,5.0
TRX00189,Victoria Tarihoran,Quam Pro,Olahraga,50000.0,3,COD,2026-08-10,Pekalongan,5.0
TRX00072,Maimunah Wulandari,Error Pro,Fashion,500000.0,4,Kartu Kredit,2026-08-03,Surabaya,
TRX00107,Kariman Nainggolan,Blanditiis,Fashion,250000.0,4,COD,2026-07-09,Pasuruan,3.0
TRX00271,Ozy Thamrin,Sint Lite,Buku,15000.0,4,COD,2026-09-15,Subulussalam,
TRX00436,Jindra Suwarno,Deserunt Pro,Olahraga,50000.0,4,COD,2026-07-04,Solok,3.0
TRX00103,"Dr. Prayitna Laksmiwati, M.M.",Nostrum Lite,Buku,25000.0,4,Transfer Bank,2026-08-31,Madiun,1.0
