transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00340,Puti Dabukke,Ad Max,Buku,50000.0,2,Transfer Bank,2026-06-26,Kota Administrasi Jakarta Selatan,4.0
TRX00196,H. Jumadi Prayoga,Doloremque Max,Kesehatan,1200000.0,1,Transfer Bank,2026-09-07,Banjarmasin,3.0
TRX00344,Banawi Waskita,Deserunt Basic,Buku,120000.0,3,E-Wallet,2026-08-05,Kediri,
TRX00138,Puput Hassanah,Earum Max,Buku,15000.0,3,COD,2026-07-17,Bandar Lampung,2.0
TRX00261,Dt. Jayadi Hastuti,Dicta Pro,Elektronik,50000.0,5,Kartu Kredit,2026-08-20,Payakumbuh,1.0
TRX00039,Ibrahim Usada,Iusto Pro,Buku,2500000.0,1,Kartu Kredit,2026-06-25,Pangkalpinang,3.0
TRX00463,"R.A. Padmi Latupono, S.I.Kom",Dolores Pro,Buku,75000.0,1,COD,2026-07-21,Tual,2.0
TRX00202,"Aris Maheswara, S.Psi",Voluptate Lite,Rumah Tangga,1200000.0,5,E-Wallet,2026-09-10,Tasikmalaya,2.0
TRX00481,Oni Usada,Exercitationem Max,Kesehatan,500000.0,2,COD,2026-07-19,Magelang,
TRX00291,Almira Oktaviani,Totam Lite,Kesehatan,12000000.0,4,E-Wallet,2026-08-20,Sibolga,4.0
TRX00449,Ir. Sakti Mangunsong,Natus Basic,Elektronik,250000.0,3,Transfer Bank,2026-09-12,Banjarmasin,4.0
TRX00190,Tgk. Umar Hardiansyah,Delectus Lite,Fashion,15000.0,4,Transfer Bank,2026-07-31,Banda Aceh,2.0
TRX00252,"H. Raharja Setiawan, S.I.Kom",Exercitationem Max,Olahraga,120000.0,5,Kartu Kredit,2026-08-15,Pariaman,5.0
TRX00113,Uli Novitasari,Eos,Fashion,500000.0,3,E-Wallet,2026-07-21,Tomohon,4.0
TRX00438,"H. Radika Saragih, M.Ak",Itaque Pro,Kesehatan,15000.0,5,COD,2026-07-22,Lubuklinggau,
TRX00184,"Waluyo Setiawan, S.Psi",Minus Pro,Rumah Tangga,500000.0,5,COD,2026-07-03,Binjai,
TRX00153,Ani Jailani,Ab,Fashion,500000.0,2,Transfer Bank,2026-07-30,Palopo,2.0
TRX00313,"Dr. Nyana Yuliarti, M.Kom.",Aspernatur Max,Elektronik,750000.0,3,Kartu Kredit,2026-06-27,Tomohon,1.0
TRX00326,Hana Permadi,Ex Basic,Rumah Tangga,12000000.0,4,Transfer Bank,2026-06-26,Padangpanjang,3.0
TRX00192,Hendri Padmasari,Incidunt Max,Buku,500000.0,1,Kartu Kredit,2026-08-10,Mataram,3.0
TRX00045,dr. Rafid Mustofa,Assumenda Pro,Fashion,750000.0,3,E-Wallet,2026-09-07,Palu,2.0
TRX00445,Belinda Wijayanti,Aspernatur,Elektronik,1200000.0,2,E-Wallet,2026-08-03,Makassar,3.0
TRX00276,"R.M. Baktianto Wijayanti, S.E.",Amet Pro,Buku,120000.0,1,E-Wallet,2026-07-25,Sungai Penuh,3.0
TRX00007,Kuncara Haryanto,Recusandae Lite,Elektronik,120000.0,5,Kartu Kredit,2026-06-23,Payakumbuh,1.0
TRX00251,"Sutan Emas Waluyo, S.T.",Nobis Max,Kesehatan,75000.0,3,Transfer Bank,2026-08-18,Ambon,4.0
TRX00312,Unggul Puspasari,Aliquam Lite,Olahraga,25000.0,3,COD,2026-09-01,Kota Administrasi Jakarta Selatan,1.0
TRX00076,Ade Saptono,Maiores Basic,Kesehatan,250000.0,1,COD,2026-09-12,Kota Administrasi Jakarta Barat,
TRX00001,Eka Widodo,Totam Max,Fashion,500000.0,1,Transfer Bank,2026-06-22,Mataram,5.0
TRX00429,Amalia Tarihoran,Placeat,Kesehatan,25000.0,3,Transfer Bank,2026-07-06,Kota Administrasi Jakarta Utara,3.0
TRX00392,Wadi Rahmawati,Doloribus Lite,Olahraga,120000.0,1,COD,2026-07-16,Langsa,3.0
TRX00384,Mulyono Dabukke,Eius Lite,Rumah Tangga,75000.0,3,E-Wallet,2026-07-03,Sukabumi,2.0
TRX00433,"Tina Sitompul, M.Farm",Fuga,Rumah Tangga,120000.0,2,Transfer Bank,2026-06-27,Palangkaraya,1.0
TRX00069,Wani Budiyanto,Explicabo Pro,Elektronik,120000.0,2,Kartu Kredit,2026-06-21,Tegal,3.0
TRX00487,Vicky Aryani,Atque Basic,Buku,75000.0,5,Transfer Bank,2026-09-01,Cirebon,2.0
TRX00168,Raihan Gunawan,Perspiciatis Basic,Rumah Tangga,75000.0,2,E-Wallet,2026-07-16,Bekasi,2.0
TRX00393,Rahmi Ramadan,Possimus Pro,Fashion,250000.0,3,E-Wallet,2026-09-14,Kota Administrasi Jakarta Barat,1.0
TRX00219,Nurul Kuswoyo,Porro Lite,Elektronik,500000.0,3,Transfer Bank,2026-08-19,Payakumbuh,2.0
TRX00043,"Baktiono Novitasari, S.E.I",Nostrum Pro,Kesehatan,25000.0,5,COD,2026-09-14,Jambi,3.0
TRX00367,"Puti Agnes Zulkarnain, M.Pd",Reprehenderit Lite,Kesehatan,1200000.0,3,COD,2026-06-28,Samarinda,
TRX00346,"Harsaya Andriani, M.Ak",Sed Max,Buku,1200000.0,2,COD,2026-08-04,Banjarbaru,4.0
TRX00073,Anastasia Mustofa,Accusantium Lite,Elektronik,75000.0,5,E-Wallet,2026-06-24,Palangkaraya,
TRX00024,"Himawan Halim, S.Kom",Atque Max,Rumah Tangga,1200000.0,2,COD,2026-09-14,Cilegon,2.0
TRX00399,Ami Setiawan,Vel,Olahraga,75000.0,1,Transfer Bank,2026-06-20,Kendari,5.0
TRX00186,Ir. Sabri Wijaya,Minima Pro,Fashion,15000.0,4,E-Wallet,2026-07-11,Samarinda,1.0
TRX00349,"drg. Salimah Usamah, S.Ked",Maiores Basic,Kesehatan,15000.0,5,Transfer Bank,2026-06-27,Batam,2.0
TRX00104,Fitriani Wahyudin,Nobis Pro,Rumah Tangga,750000.0,4,COD,2026-09-05,Purwokerto,5.0
TRX00408,Tgk. Reksa Mardhiyah,In,Fashion,5000000.0,4,Transfer Bank,2026-07-05,Bekasi,
TRX00212,"Kiandra Kurniawan, S.H.",Enim Basic,Fashion,1200000.0,2,Transfer Bank,2026-07-06,Bandung,
TRX00068,Paris Putra,Illum Pro,Rumah Tangga,500000.0,5,Kartu Kredit,2026-07-28,Kota Administrasi Jakarta Timur,3.0
TRX00197,Dt. Halim Nashiruddin,Ex,Rumah Tangga,75000.0,4,Kartu Kredit,2026-07-02,Balikpapan,
TRX00176,Dr. Zalindra Nugroho,Pariatur Pro,Olahraga,25000.0,3,E-Wallet,2026-07-24,Blitar,4.0
