transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00454,Karya Farida,Nam Lite,FASHION  , 1200000 ,4,Transfer Bank,2026-07-11,Denpasar,
TRX00152,Hesti Mayasari,Qui Basic,Buku,25000,4,E-Wallet,08/07/2026,Sungai Penuh,5.0
TRX00493,Jane Dongoran,Totam Pro,Kesehatan,Rp1.200.000,2,COD,31/07/2026,Cirebon,4.0
TRX00318,dr. Ulva Mandala,Occaecati Basic,Rumah Tangga, 50000 ,4,Transfer Bank,2026-09-12,Banda Aceh,3.0
TRX00292,"Amalia Maryadi, M.Ak",Ipsa Basic,Elektronik,250000.0,5,Kartu Kredit,2026-08-09,Metro,
TRX00234,Caket Rajasa,Sed,Kesehatan,500000,5,E-Wallet,23/08/2026,Ternate,2.0
TRX00011,Banara Mulyani,Nihil Basic,KESEHATAN  ,500000,3,cod,02/07/2026,Bukittinggi,1.0
TRX00280,Aditya Zulaika,Molestias Basic,Buku,15000.0,5,E-Wallet,10-08-2026,Parepare,4.0
TRX00072,Shakila Pratama,Eum Max,Kesehatan,Rp120.000,4,Kartu Kredit,18/07/2026,Padang,2.0
TRX00253,Maria Oktaviani,Tempore Max,Rumah Tangga,Rp15.000,1,Kartu Kredit,2026-06-25,Bukittinggi,5.0
TRX00093,Nadia Lazuardi,Quo Pro,BUKU  , 500000 ,2,kartu kredit,2026-07-05,Parepare,1.0
TRX00492,Paulin Yuniar,Accusantium Pro,KESEHATAN  ,50000,2,Kartu Kredit,14-08-2026,Jambi,2.0
TRX00350,Mala Pangestu,Quae,RUMAH TANGGA  ,25000,1,Transfer Bank,17/08/2026,Bogor,4.0
TRX00416,Tina Nurdiyanti,Facere,Fashion,50000,4,e-wallet,2026-09-09,Ambon,5.0
TRX00375,Kani Gunarto,Saepe Lite,OLAHRAGA  ,Rp1.200.000,1,COD,17-08-2026,Balikpapan,
TRX00401,Nadia Permadi,Dolore,Elektronik,120000,5,e-wallet,2026-07-21,Tebingtinggi,
TRX00193,Dr. Endah Mansur,Accusantium Pro,Buku,15000,1,Transfer Bank,2026-09-10,Tarakan,5.0
TRX00258,"Rachel Iswahyudi, M.Pd",Tempora Pro,Buku,500000,1,Transfer Bank,01/09/2026,Payakumbuh,1.0
TRX00495,drg. Hamima Hariyah,Accusantium Basic,Buku,Rp75.000,5,kartu kredit,2026-06-20,Salatiga,4.0
TRX00340,Puti Dabukke,Ad Max,Buku,Rp50.000,2,Transfer Bank,26-06-2026,Kota Administrasi Jakarta Selatan,4.0
TRX00033,,Excepturi Max,Buku,1200000,1,,2026-08-30,,5.0
TRX00196,H. Jumadi Prayoga,Doloremque Max,Kesehatan,120000.0,1,Transfer Bank,07-09-2026,Banjarmasin,3.0
TRX00344,Banawi Waskita,Deserunt Basic,Buku, 120000 ,3,E-Wallet,2026-08-05,Kediri,
TRX00138,Puput Hassanah,Earum Max,Buku, 15000 ,3,cod,17-07-2026,Bandar Lampung,2.0
TRX00261,Dt. Jayadi Hastuti,Dicta Pro,ELEKTRONIK  , 50000 ,5,Kartu Kredit,20/08/2026,Payakumbuh,1.0
TRX00039,Ibrahim Usada,Iusto Pro,BUKU  ,250000.0,1,Kartu Kredit,25-06-2026,Pangkalpinang,3.0
TRX00463,"R.A. Padmi Latupono, S.I.Kom",Dolores Pro,Buku,75000,1,COD,21/07/2026,Tual,2.0
TRX00202,"Aris Maheswara, S.Psi",Voluptate Lite,RUMAH TANGGA  ,120000.0,5,e-wallet,10/09/2026,Tasikmalaya,2.0
TRX00481,Oni Usada,Exercitationem Max,KESEHATAN  ,50000.0,2,COD,19-07-2026,Magelang,
TRX00291,Almira Oktaviani,Totam Lite,KESEHATAN  ,1200000.0,4,E-Wallet,20/08/2026,Sibolga,4.0
TRX00449,Ir. Sakti Mangunsong,Natus Basic,Elektronik, 250000 ,3,Transfer Bank,2026-09-12,Banjarmasin,4.0
TRX00190,Tgk. Umar Hardiansyah,Delectus Lite,Fashion,15000,4,Transfer Bank,2026-07-31,Banda Aceh,2.0
TRX00252,"H. Raharja Setiawan, S.I.Kom",Exercitationem Max,Olahraga, 120000 ,5,Kartu Kredit,15-08-2026,Pariaman,5.0
TRX00113,Uli Novitasari,Eos,FASHION  ,50000.0,3,E-Wallet,2026-07-21,Tomohon,4.0
TRX00438,"H. Radika Saragih, M.Ak",Itaque Pro,Kesehatan,15000,5,cod,2026-07-22,Lubuklinggau,
TRX00184,"Waluyo Setiawan, S.Psi",Minus Pro,RUMAH TANGGA  ,500000,5,cod,03/07/2026,Binjai,
TRX00153,Ani Jailani,Ab,Fashion, 500000 ,2,Transfer Bank,2026-07-30,Palopo,2.0
TRX00313,"Dr. Nyana Yuliarti, M.Kom.",Aspernatur Max,Elektronik,75000.0,3,kartu kredit,27-06-2026,Tomohon,1.0
TRX00326,Hana Permadi,Ex Basic,Rumah Tangga,1200000.0,4,transfer bank,2026-06-26,Padangpanjang,3.0
TRX00192,Hendri Padmasari,Incidunt Max,Buku,50000.0,1,Kartu Kredit,10-08-2026,Mataram,3.0
TRX00045,dr. Rafid Mustofa,Assumenda Pro,Fashion,75000.0,3,e-wallet,07-09-2026,Palu,2.0
TRX00445,Belinda Wijayanti,Aspernatur,Elektronik,Rp1.200.000,2,E-Wallet,03/08/2026,Makassar,3.0
TRX00276,"R.M. Baktianto Wijayanti, S.E.",Amet Pro,Buku,Rp120.000,1,E-Wallet,25/07/2026,Sungai Penuh,3.0
TRX00007,Kuncara Haryanto,Recusandae Lite,Elektronik, 120000 ,5,kartu kredit,23/06/2026,Payakumbuh,1.0
TRX00251,"Sutan Emas Waluyo, S.T.",Nobis Max,Kesehatan,Rp75.000,3,transfer bank,18/08/2026,Ambon,4.0
TRX00312,Unggul Puspasari,Aliquam Lite,Olahraga,Rp25.000,3,COD,01/09/2026,Kota Administrasi Jakarta Selatan,1.0
TRX00076,Ade Saptono,Maiores Basic,Kesehatan, 250000 ,1,cod,12/09/2026,Kota Administrasi Jakarta Barat,
TRX00001,Eka Widodo,Totam Max,FASHION  ,500000,1,Transfer Bank,22-06-2026,Mataram,5.0
TRX00429,Amalia Tarihoran,Placeat,Kesehatan, 25000 ,3,Transfer Bank,2026-07-06,Kota Administrasi Jakarta Utara,3.0
TRX00392,Wadi Rahmawati,Doloribus Lite,OLAHRAGA  ,120000,1,cod,2026-07-16,Langsa,3.0
TRX00384,Mulyono Dabukke,Eius Lite,Rumah Tangga,Rp75.000,3,e-wallet,03-07-2026,Sukabumi,2.0
TRX00433,"Tina Sitompul, M.Farm",Fuga,RUMAH TANGGA  ,Rp120.000,2,Transfer Bank,27/06/2026,Palangkaraya,1.0
TRX00069,Wani Budiyanto,Explicabo Pro,ELEKTRONIK  ,Rp120.000,2,Kartu Kredit,21/06/2026,Tegal,3.0
TRX00487,Vicky Aryani,Atque Basic,Buku, 75000 ,5,Transfer Bank,2026-09-01,Cirebon,2.0
TRX00168,Raihan Gunawan,Perspiciatis Basic,Rumah Tangga,Rp75.000,2,E-Wallet,2026-07-16,Bekasi,2.0
TRX00393,Rahmi Ramadan,Possimus Pro,Fashion, 250000 ,3,E-Wallet,14/09/2026,Kota Administrasi Jakarta Barat,1.0
TRX00219,Nurul Kuswoyo,Porro Lite,Elektronik, 500000 ,3,Transfer Bank,2026-08-19,Payakumbuh,2.0
TRX00043,"Baktiono Novitasari, S.E.I",Nostrum Pro,Kesehatan,Rp25.000,5,COD,2026-09-14,Jambi,3.0
TRX00367,"Puti Agnes Zulkarnain, M.Pd",Reprehenderit Lite,KESEHATAN  ,120000.0,3,COD,2026-06-28,Samarinda,
TRX00346,"Harsaya Andriani, M.Ak",Sed Max,Buku,1200000,2,cod,2026-08-04,Banjarbaru,4.0
TRX00073,Anastasia Mustofa,Accusantium Lite,Elektronik, 75000 ,5,E-Wallet,24-06-2026,Palangkaraya,
TRX00024,"Himawan Halim, S.Kom",Atque Max,Rumah Tangga,120000.0,2,COD,14/09/2026,Cilegon,2.0
TRX00399,Ami Setiawan,Vel,Olahraga,75000,1,Transfer Bank,2026-06-20,Kendari,5.0
TRX00186,Ir. Sabri Wijaya,Minima Pro,Fashion,Rp15.000,4,E-Wallet,2026-07-11,Samarinda,1.0
TRX00349,"drg. Salimah Usamah, S.Ked",Maiores Basic,Kesehatan,Rp15.000,5,transfer bank,2026-06-27,Batam,2.0
TRX00104,Fitriani Wahyudin,Nobis Pro,RUMAH TANGGA  ,75000.0,4,cod,2026-09-05,Purwokerto,5.0
TRX00408,Tgk. Reksa Mardhiyah,In,Fashion,500000.0,4,transfer bank,05-07-2026,Bekasi,
TRX00212,"Kiandra Kurniawan, S.H.",Enim Basic,Fashion,Rp1.200.000,2,Transfer Bank,06-07-2026,Bandung,
TRX00068,Paris Putra,Illum Pro,Rumah Tangga,500000,5,Kartu Kredit,28/07/2026,Kota Administrasi Jakarta Timur,3.0
TRX00415,,Dolorum Max,Fashion, 75000 ,3,,07/08/2026,,
TRX00197,Dt. Halim Nashiruddin,Ex,Rumah Tangga, 75000 ,4,Kartu Kredit,02-07-2026,Balikpapan,
TRX00176,Dr. Zalindra Nugroho,Pariatur Pro,Olahraga, 25000 ,3,E-Wallet,2026-07-24,Blitar,4.0
